marca,tienda,precio,ram_gb,almacenamiento_gb,features,scaledFeatures,prediction
2,3,1259990.0,64,1024.0,"[1259990.0,64.0,1024.0]","[1.9812336936478792,5.092317626502807,2.823653486792474]",2
2,3,1099990.0,64,1024.0,"[1099990.0,64.0,1024.0]","[1.7296464659844368,5.092317626502807,2.823653486792474]",2
0,3,669990.0,16,1024.0,"[669990.0,16.0,1024.0]","[1.0535057916389357,1.2730794066257018,2.823653486792474]",0
0,3,1994990.0,32,1024.0,"[1994990.0,32.0,1024.0]","[3.1369625207268172,2.5461588132514037,2.823653486792474]",1
2,3,900990.0,16,1024.0,"[900990.0,16.0,1024.0]","[1.4167348515780305,1.2730794066257018,2.823653486792474]",0
2,3,766990.0,16,512.0,"[766990.0,16.0,512.0]","[1.2060305484098977,1.2730794066257018,1.411826743396237]",0
3,3,1165990.0,16,512.0,"[1165990.0,16.0,512.0]","[1.8334261973956067,1.2730794066257018,1.411826743396237]",0
2,3,712990.0,16,512.0,"[712990.0,16.0,512.0]","[1.1211198590734859,1.2730794066257018,1.411826743396237]",0
2,3,1069990.0,32,1024.0,"[1069990.0,32.0,1024.0]","[1.6824738607975414,2.5461588132514037,2.823653486792474]",1
3,3,1549990.0,32,1024.0,"[1549990.0,32.0,1024.0]","[2.4372355437878683,2.5461588132514037,2.823653486792474]",1
0,3,583990.0,8,256.0,"[583990.0,8.0,256.0]","[0.9182776567698354,0.6365397033128509,0.7059133716981185]",0
0,3,1081990.0,16,512.0,"[1081990.0,16.0,512.0]","[1.7013429028722995,1.2730794066257018,1.411826743396237]",0
3,3,1173990.0,16,512.0,"[1173990.0,16.0,512.0]","[1.846005558778779,1.2730794066257018,1.411826743396237]",0
3,3,1583990.0,32,1024.0,"[1583990.0,32.0,1024.0]","[2.49069782966635,2.5461588132514037,2.823653486792474]",1
3,3,1049990.0,16,1024.0,"[1049990.0,16.0,1024.0]","[1.651025457339611,1.2730794066257018,2.823653486792474]",0
3,3,1299990.0,32,1024.0,"[1299990.0,32.0,1024.0]","[2.04413050056374,2.5461588132514037,2.823653486792474]",1
2,3,859990.0,16,512.0,"[859990.0,16.0,512.0]","[1.3522656244892735,1.2730794066257018,1.411826743396237]",0
2,3,979990.0,16,1024.0,"[979990.0,16.0,1024.0]","[1.5409560452368551,1.2730794066257018,2.823653486792474]",0
3,3,699990.0,16,512.0,"[699990.0,16.0,512.0]","[1.1006783968258311,1.2730794066257018,1.411826743396237]",0
3,3,799990.0,32,512.0,"[799990.0,32.0,512.0]","[1.2579204141154825,2.5461588132514037,1.411826743396237]",0
2,3,1499990.0,64,1024.0,"[1499990.0,64.0,1024.0]","[2.3586145351430425,5.092317626502807,2.823653486792474]",2
3,3,829990.0,16,1024.0,"[829990.0,16.0,1024.0]","[1.305093019302378,1.2730794066257018,2.823653486792474]",0
0,3,715990.0,16,512.0,"[715990.0,16.0,512.0]","[1.1258371195921753,1.2730794066257018,1.411826743396237]",0
3,3,899990.0,32,1024.0,"[899990.0,32.0,1024.0]","[1.4151624314051339,2.5461588132514037,2.823653486792474]",1
2,3,989990.0,64,512.0,"[989990.0,64.0,512.0]","[1.5566802469658203,5.092317626502807,1.411826743396237]",2
2,3,679990.0,16,512.0,"[679990.0,16.0,512.0]","[1.0692299933679008,1.2730794066257018,1.411826743396237]",0
3,3,1499990.0,64,1024.0,"[1499990.0,64.0,1024.0]","[2.3586145351430425,5.092317626502807,2.823653486792474]",2
3,3,1399990.0,32,2048.0,"[1399990.0,32.0,2048.0]","[2.201372517853391,2.5461588132514037,5.647306973584948]",1
3,3,1149990.0,16,2048.0,"[1149990.0,16.0,2048.0]","[1.8082674746292626,1.2730794066257018,5.647306973584948]",1
2,3,849990.0,16,1024.0,"[849990.0,16.0,1024.0]","[1.3365414227603083,1.2730794066257018,2.823653486792474]",0
3,3,1599990.0,64,2048.0,"[1599990.0,64.0,2048.0]","[2.515856552432694,5.092317626502807,5.647306973584948]",2
2,3,999990.0,32,1024.0,"[999990.0,32.0,1024.0]","[1.5724044486947855,2.5461588132514037,2.823653486792474]",1
2,3,1259990.0,64,1024.0,"[1259990.0,64.0,1024.0]","[1.9812336936478792,5.092317626502807,2.823653486792474]",2
2,3,1099990.0,64,1024.0,"[1099990.0,64.0,1024.0]","[1.7296464659844368,5.092317626502807,2.823653486792474]",2
0,3,669990.0,16,1024.0,"[669990.0,16.0,1024.0]","[1.0535057916389357,1.2730794066257018,2.823653486792474]",0
0,3,1994990.0,32,1024.0,"[1994990.0,32.0,1024.0]","[3.1369625207268172,2.5461588132514037,2.823653486792474]",1
2,3,900990.0,16,1024.0,"[900990.0,16.0,1024.0]","[1.4167348515780305,1.2730794066257018,2.823653486792474]",0
2,3,766990.0,16,512.0,"[766990.0,16.0,512.0]","[1.2060305484098977,1.2730794066257018,1.411826743396237]",0
3,3,1165990.0,16,512.0,"[1165990.0,16.0,512.0]","[1.8334261973956067,1.2730794066257018,1.411826743396237]",0
2,3,712990.0,16,512.0,"[712990.0,16.0,512.0]","[1.1211198590734859,1.2730794066257018,1.411826743396237]",0
2,3,1069990.0,32,1024.0,"[1069990.0,32.0,1024.0]","[1.6824738607975414,2.5461588132514037,2.823653486792474]",1
3,3,1549990.0,32,1024.0,"[1549990.0,32.0,1024.0]","[2.4372355437878683,2.5461588132514037,2.823653486792474]",1
0,3,583990.0,8,256.0,"[583990.0,8.0,256.0]","[0.9182776567698354,0.6365397033128509,0.7059133716981185]",0
0,3,1081990.0,16,512.0,"[1081990.0,16.0,512.0]","[1.7013429028722995,1.2730794066257018,1.411826743396237]",0
3,3,1173990.0,16,512.0,"[1173990.0,16.0,512.0]","[1.846005558778779,1.2730794066257018,1.411826743396237]",0
3,3,1583990.0,32,1024.0,"[1583990.0,32.0,1024.0]","[2.49069782966635,2.5461588132514037,2.823653486792474]",1
3,3,1049990.0,16,1024.0,"[1049990.0,16.0,1024.0]","[1.651025457339611,1.2730794066257018,2.823653486792474]",0
3,3,1299990.0,32,1024.0,"[1299990.0,32.0,1024.0]","[2.04413050056374,2.5461588132514037,2.823653486792474]",1
2,3,859990.0,16,512.0,"[859990.0,16.0,512.0]","[1.3522656244892735,1.2730794066257018,1.411826743396237]",0
2,3,979990.0,16,1024.0,"[979990.0,16.0,1024.0]","[1.5409560452368551,1.2730794066257018,2.823653486792474]",0
3,3,699990.0,16,512.0,"[699990.0,16.0,512.0]","[1.1006783968258311,1.2730794066257018,1.411826743396237]",0
3,3,799990.0,32,512.0,"[799990.0,32.0,512.0]","[1.2579204141154825,2.5461588132514037,1.411826743396237]",0
2,3,1499990.0,64,1024.0,"[1499990.0,64.0,1024.0]","[2.3586145351430425,5.092317626502807,2.823653486792474]",2
3,3,829990.0,16,1024.0,"[829990.0,16.0,1024.0]","[1.305093019302378,1.2730794066257018,2.823653486792474]",0
0,3,715990.0,16,512.0,"[715990.0,16.0,512.0]","[1.1258371195921753,1.2730794066257018,1.411826743396237]",0
3,3,899990.0,32,1024.0,"[899990.0,32.0,1024.0]","[1.4151624314051339,2.5461588132514037,2.823653486792474]",1
2,3,989990.0,64,512.0,"[989990.0,64.0,512.0]","[1.5566802469658203,5.092317626502807,1.411826743396237]",2
2,3,679990.0,16,512.0,"[679990.0,16.0,512.0]","[1.0692299933679008,1.2730794066257018,1.411826743396237]",0
3,3,1499990.0,64,1024.0,"[1499990.0,64.0,1024.0]","[2.3586145351430425,5.092317626502807,2.823653486792474]",2
3,3,1399990.0,32,2048.0,"[1399990.0,32.0,2048.0]","[2.201372517853391,2.5461588132514037,5.647306973584948]",1
3,3,1149990.0,16,2048.0,"[1149990.0,16.0,2048.0]","[1.8082674746292626,1.2730794066257018,5.647306973584948]",1
2,3,849990.0,16,1024.0,"[849990.0,16.0,1024.0]","[1.3365414227603083,1.2730794066257018,2.823653486792474]",0
3,3,1599990.0,64,2048.0,"[1599990.0,64.0,2048.0]","[2.515856552432694,5.092317626502807,5.647306973584948]",2
2,3,999990.0,32,1024.0,"[999990.0,32.0,1024.0]","[1.5724044486947855,2.5461588132514037,2.823653486792474]",1
2,3,1259990.0,64,1024.0,"[1259990.0,64.0,1024.0]","[1.9812336936478792,5.092317626502807,2.823653486792474]",2
2,3,1099990.0,64,1024.0,"[1099990.0,64.0,1024.0]","[1.7296464659844368,5.092317626502807,2.823653486792474]",2
0,3,669990.0,16,1024.0,"[669990.0,16.0,1024.0]","[1.0535057916389357,1.2730794066257018,2.823653486792474]",0
0,3,1994990.0,32,1024.0,"[1994990.0,32.0,1024.0]","[3.1369625207268172,2.5461588132514037,2.823653486792474]",1
2,3,900990.0,16,1024.0,"[900990.0,16.0,1024.0]","[1.4167348515780305,1.2730794066257018,2.823653486792474]",0
2,3,766990.0,16,512.0,"[766990.0,16.0,512.0]","[1.2060305484098977,1.2730794066257018,1.411826743396237]",0
3,3,1165990.0,16,512.0,"[1165990.0,16.0,512.0]","[1.8334261973956067,1.2730794066257018,1.411826743396237]",0
2,3,712990.0,16,512.0,"[712990.0,16.0,512.0]","[1.1211198590734859,1.2730794066257018,1.411826743396237]",0
2,3,1069990.0,32,1024.0,"[1069990.0,32.0,1024.0]","[1.6824738607975414,2.5461588132514037,2.823653486792474]",1
3,3,1549990.0,32,1024.0,"[1549990.0,32.0,1024.0]","[2.4372355437878683,2.5461588132514037,2.823653486792474]",1
0,3,583990.0,8,256.0,"[583990.0,8.0,256.0]","[0.9182776567698354,0.6365397033128509,0.7059133716981185]",0
0,3,1081990.0,16,512.0,"[1081990.0,16.0,512.0]","[1.7013429028722995,1.2730794066257018,1.411826743396237]",0
3,3,1173990.0,16,512.0,"[1173990.0,16.0,512.0]","[1.846005558778779,1.2730794066257018,1.411826743396237]",0
3,3,1583990.0,32,1024.0,"[1583990.0,32.0,1024.0]","[2.49069782966635,2.5461588132514037,2.823653486792474]",1
3,3,1049990.0,16,1024.0,"[1049990.0,16.0,1024.0]","[1.651025457339611,1.2730794066257018,2.823653486792474]",0
3,3,1299990.0,32,1024.0,"[1299990.0,32.0,1024.0]","[2.04413050056374,2.5461588132514037,2.823653486792474]",1
2,3,859990.0,16,512.0,"[859990.0,16.0,512.0]","[1.3522656244892735,1.2730794066257018,1.411826743396237]",0
2,3,979990.0,16,1024.0,"[979990.0,16.0,1024.0]","[1.5409560452368551,1.2730794066257018,2.823653486792474]",0
3,3,699990.0,16,512.0,"[699990.0,16.0,512.0]","[1.1006783968258311,1.2730794066257018,1.411826743396237]",0
3,3,799990.0,32,512.0,"[799990.0,32.0,512.0]","[1.2579204141154825,2.5461588132514037,1.411826743396237]",0
2,3,1499990.0,64,1024.0,"[1499990.0,64.0,1024.0]","[2.3586145351430425,5.092317626502807,2.823653486792474]",2
3,3,829990.0,16,1024.0,"[829990.0,16.0,1024.0]","[1.305093019302378,1.2730794066257018,2.823653486792474]",0
0,3,715990.0,16,512.0,"[715990.0,16.0,512.0]","[1.1258371195921753,1.2730794066257018,1.411826743396237]",0
3,3,899990.0,32,1024.0,"[899990.0,32.0,1024.0]","[1.4151624314051339,2.5461588132514037,2.823653486792474]",1
2,3,989990.0,64,512.0,"[989990.0,64.0,512.0]","[1.5566802469658203,5.092317626502807,1.411826743396237]",2
2,3,679990.0,16,512.0,"[679990.0,16.0,512.0]","[1.0692299933679008,1.2730794066257018,1.411826743396237]",0
3,3,1499990.0,64,1024.0,"[1499990.0,64.0,1024.0]","[2.3586145351430425,5.092317626502807,2.823653486792474]",2
3,3,1399990.0,32,2048.0,"[1399990.0,32.0,2048.0]","[2.201372517853391,2.5461588132514037,5.647306973584948]",1
3,3,1149990.0,16,2048.0,"[1149990.0,16.0,2048.0]","[1.8082674746292626,1.2730794066257018,5.647306973584948]",1
2,3,849990.0,16,1024.0,"[849990.0,16.0,1024.0]","[1.3365414227603083,1.2730794066257018,2.823653486792474]",0
3,3,1599990.0,64,2048.0,"[1599990.0,64.0,2048.0]","[2.515856552432694,5.092317626502807,5.647306973584948]",2
2,3,999990.0,32,1024.0,"[999990.0,32.0,1024.0]","[1.5724044486947855,2.5461588132514037,2.823653486792474]",1
2,3,1259990.0,64,1024.0,"[1259990.0,64.0,1024.0]","[1.9812336936478792,5.092317626502807,2.823653486792474]",2
2,3,1099990.0,64,1024.0,"[1099990.0,64.0,1024.0]","[1.7296464659844368,5.092317626502807,2.823653486792474]",2
0,3,669990.0,16,1024.0,"[669990.0,16.0,1024.0]","[1.0535057916389357,1.2730794066257018,2.823653486792474]",0
0,3,1994990.0,32,1024.0,"[1994990.0,32.0,1024.0]","[3.1369625207268172,2.5461588132514037,2.823653486792474]",1
2,3,900990.0,16,1024.0,"[900990.0,16.0,1024.0]","[1.4167348515780305,1.2730794066257018,2.823653486792474]",0
2,3,766990.0,16,512.0,"[766990.0,16.0,512.0]","[1.2060305484098977,1.2730794066257018,1.411826743396237]",0
3,3,1165990.0,16,512.0,"[1165990.0,16.0,512.0]","[1.8334261973956067,1.2730794066257018,1.411826743396237]",0
2,3,712990.0,16,512.0,"[712990.0,16.0,512.0]","[1.1211198590734859,1.2730794066257018,1.411826743396237]",0
2,3,1069990.0,32,1024.0,"[1069990.0,32.0,1024.0]","[1.6824738607975414,2.5461588132514037,2.823653486792474]",1
3,3,1549990.0,32,1024.0,"[1549990.0,32.0,1024.0]","[2.4372355437878683,2.5461588132514037,2.823653486792474]",1
0,3,583990.0,8,256.0,"[583990.0,8.0,256.0]","[0.9182776567698354,0.6365397033128509,0.7059133716981185]",0
0,3,1081990.0,16,512.0,"[1081990.0,16.0,512.0]","[1.7013429028722995,1.2730794066257018,1.411826743396237]",0
3,3,1173990.0,16,512.0,"[1173990.0,16.0,512.0]","[1.846005558778779,1.2730794066257018,1.411826743396237]",0
3,3,1583990.0,32,1024.0,"[1583990.0,32.0,1024.0]","[2.49069782966635,2.5461588132514037,2.823653486792474]",1
4,0,1949990.0,16,512.0,"[1949990.0,16.0,512.0]","[3.0662036129464743,1.2730794066257018,1.411826743396237]",1
4,0,1199500.0,16,256.0,"[1199500.0,16.0,256.0]","[1.886117997389369,1.2730794066257018,0.7059133716981185]",0
4,0,1449990.0,16,256.0,"[1449990.0,16.0,256.0]","[2.2799935264982167,1.2730794066257018,0.7059133716981185]",0
3,3,1049990.0,16,1024.0,"[1049990.0,16.0,1024.0]","[1.651025457339611,1.2730794066257018,2.823653486792474]",0
3,3,1299990.0,32,1024.0,"[1299990.0,32.0,1024.0]","[2.04413050056374,2.5461588132514037,2.823653486792474]",1
2,3,859990.0,16,512.0,"[859990.0,16.0,512.0]","[1.3522656244892735,1.2730794066257018,1.411826743396237]",0
2,3,979990.0,16,1024.0,"[979990.0,16.0,1024.0]","[1.5409560452368551,1.2730794066257018,2.823653486792474]",0
3,3,799990.0,32,512.0,"[799990.0,32.0,512.0]","[1.2579204141154825,2.5461588132514037,1.411826743396237]",0
2,3,1499990.0,64,1024.0,"[1499990.0,64.0,1024.0]","[2.3586145351430425,5.092317626502807,2.823653486792474]",2
3,3,829990.0,16,1024.0,"[829990.0,16.0,1024.0]","[1.305093019302378,1.2730794066257018,2.823653486792474]",0
0,3,715990.0,16,512.0,"[715990.0,16.0,512.0]","[1.1258371195921753,1.2730794066257018,1.411826743396237]",0
2,3,989990.0,64,512.0,"[989990.0,64.0,512.0]","[1.5566802469658203,5.092317626502807,1.411826743396237]",2
2,3,679990.0,16,512.0,"[679990.0,16.0,512.0]","[1.0692299933679008,1.2730794066257018,1.411826743396237]",0
3,3,1499990.0,64,1024.0,"[1499990.0,64.0,1024.0]","[2.3586145351430425,5.092317626502807,2.823653486792474]",2
3,3,1399990.0,32,2048.0,"[1399990.0,32.0,2048.0]","[2.201372517853391,2.5461588132514037,5.647306973584948]",1
3,3,1149990.0,16,2048.0,"[1149990.0,16.0,2048.0]","[1.8082674746292626,1.2730794066257018,5.647306973584948]",1
2,3,849990.0,16,1024.0,"[849990.0,16.0,1024.0]","[1.3365414227603083,1.2730794066257018,2.823653486792474]",0
3,3,1599990.0,64,2048.0,"[1599990.0,64.0,2048.0]","[2.515856552432694,5.092317626502807,5.647306973584948]",2
2,3,999990.0,32,1024.0,"[999990.0,32.0,1024.0]","[1.5724044486947855,2.5461588132514037,2.823653486792474]",1
2,3,1259990.0,64,1024.0,"[1259990.0,64.0,1024.0]","[1.9812336936478792,5.092317626502807,2.823653486792474]",2
2,3,1099990.0,64,1024.0,"[1099990.0,64.0,1024.0]","[1.7296464659844368,5.092317626502807,2.823653486792474]",2
0,3,669990.0,16,1024.0,"[669990.0,16.0,1024.0]","[1.0535057916389357,1.2730794066257018,2.823653486792474]",0
0,3,1994990.0,32,1024.0,"[1994990.0,32.0,1024.0]","[3.1369625207268172,2.5461588132514037,2.823653486792474]",1
2,3,900990.0,16,1024.0,"[900990.0,16.0,1024.0]","[1.4167348515780305,1.2730794066257018,2.823653486792474]",0
2,3,766990.0,16,512.0,"[766990.0,16.0,512.0]","[1.2060305484098977,1.2730794066257018,1.411826743396237]",0
3,3,1165990.0,16,512.0,"[1165990.0,16.0,512.0]","[1.8334261973956067,1.2730794066257018,1.411826743396237]",0
2,3,712990.0,16,512.0,"[712990.0,16.0,512.0]","[1.1211198590734859,1.2730794066257018,1.411826743396237]",0
2,3,1069990.0,32,1024.0,"[1069990.0,32.0,1024.0]","[1.6824738607975414,2.5461588132514037,2.823653486792474]",1
3,3,1549990.0,32,1024.0,"[1549990.0,32.0,1024.0]","[2.4372355437878683,2.5461588132514037,2.823653486792474]",1
0,3,583990.0,8,256.0,"[583990.0,8.0,256.0]","[0.9182776567698354,0.6365397033128509,0.7059133716981185]",0
0,3,1081990.0,16,512.0,"[1081990.0,16.0,512.0]","[1.7013429028722995,1.2730794066257018,1.411826743396237]",0
3,3,1173990.0,16,512.0,"[1173990.0,16.0,512.0]","[1.846005558778779,1.2730794066257018,1.411826743396237]",0
3,3,1583990.0,32,1024.0,"[1583990.0,32.0,1024.0]","[2.49069782966635,2.5461588132514037,2.823653486792474]",1
3,3,1049990.0,16,1024.0,"[1049990.0,16.0,1024.0]","[1.651025457339611,1.2730794066257018,2.823653486792474]",0
3,3,1299990.0,32,1024.0,"[1299990.0,32.0,1024.0]","[2.04413050056374,2.5461588132514037,2.823653486792474]",1
2,3,859990.0,16,512.0,"[859990.0,16.0,512.0]","[1.3522656244892735,1.2730794066257018,1.411826743396237]",0
2,3,979990.0,16,1024.0,"[979990.0,16.0,1024.0]","[1.5409560452368551,1.2730794066257018,2.823653486792474]",0
3,3,699990.0,16,512.0,"[699990.0,16.0,512.0]","[1.1006783968258311,1.2730794066257018,1.411826743396237]",0
3,3,799990.0,32,512.0,"[799990.0,32.0,512.0]","[1.2579204141154825,2.5461588132514037,1.411826743396237]",0
2,3,1499990.0,64,1024.0,"[1499990.0,64.0,1024.0]","[2.3586145351430425,5.092317626502807,2.823653486792474]",2
3,3,829990.0,16,1024.0,"[829990.0,16.0,1024.0]","[1.305093019302378,1.2730794066257018,2.823653486792474]",0
0,3,715990.0,16,512.0,"[715990.0,16.0,512.0]","[1.1258371195921753,1.2730794066257018,1.411826743396237]",0
3,3,899990.0,32,1024.0,"[899990.0,32.0,1024.0]","[1.4151624314051339,2.5461588132514037,2.823653486792474]",1
2,3,989990.0,64,512.0,"[989990.0,64.0,512.0]","[1.5566802469658203,5.092317626502807,1.411826743396237]",2
2,3,679990.0,16,512.0,"[679990.0,16.0,512.0]","[1.0692299933679008,1.2730794066257018,1.411826743396237]",0
3,3,1499990.0,64,1024.0,"[1499990.0,64.0,1024.0]","[2.3586145351430425,5.092317626502807,2.823653486792474]",2
3,3,1399990.0,32,2048.0,"[1399990.0,32.0,2048.0]","[2.201372517853391,2.5461588132514037,5.647306973584948]",1
3,3,1149990.0,16,2048.0,"[1149990.0,16.0,2048.0]","[1.8082674746292626,1.2730794066257018,5.647306973584948]",1
2,3,849990.0,16,1024.0,"[849990.0,16.0,1024.0]","[1.3365414227603083,1.2730794066257018,2.823653486792474]",0
3,3,1599990.0,64,2048.0,"[1599990.0,64.0,2048.0]","[2.515856552432694,5.092317626502807,5.647306973584948]",2
2,3,999990.0,32,1024.0,"[999990.0,32.0,1024.0]","[1.5724044486947855,2.5461588132514037,2.823653486792474]",1
2,3,1259990.0,64,1024.0,"[1259990.0,64.0,1024.0]","[1.9812336936478792,5.092317626502807,2.823653486792474]",2
2,3,1099990.0,64,1024.0,"[1099990.0,64.0,1024.0]","[1.7296464659844368,5.092317626502807,2.823653486792474]",2
0,3,669990.0,16,1024.0,"[669990.0,16.0,1024.0]","[1.0535057916389357,1.2730794066257018,2.823653486792474]",0
0,3,1994990.0,32,1024.0,"[1994990.0,32.0,1024.0]","[3.1369625207268172,2.5461588132514037,2.823653486792474]",1
2,3,900990.0,16,1024.0,"[900990.0,16.0,1024.0]","[1.4167348515780305,1.2730794066257018,2.823653486792474]",0
2,3,766990.0,16,512.0,"[766990.0,16.0,512.0]","[1.2060305484098977,1.2730794066257018,1.411826743396237]",0
3,3,1165990.0,16,512.0,"[1165990.0,16.0,512.0]","[1.8334261973956067,1.2730794066257018,1.411826743396237]",0
2,3,712990.0,16,512.0,"[712990.0,16.0,512.0]","[1.1211198590734859,1.2730794066257018,1.411826743396237]",0
2,3,1069990.0,32,1024.0,"[1069990.0,32.0,1024.0]","[1.6824738607975414,2.5461588132514037,2.823653486792474]",1
3,3,1549990.0,32,1024.0,"[1549990.0,32.0,1024.0]","[2.4372355437878683,2.5461588132514037,2.823653486792474]",1
0,3,583990.0,8,256.0,"[583990.0,8.0,256.0]","[0.9182776567698354,0.6365397033128509,0.7059133716981185]",0
0,3,1081990.0,16,512.0,"[1081990.0,16.0,512.0]","[1.7013429028722995,1.2730794066257018,1.411826743396237]",0
3,3,1173990.0,16,512.0,"[1173990.0,16.0,512.0]","[1.846005558778779,1.2730794066257018,1.411826743396237]",0
3,3,1583990.0,32,1024.0,"[1583990.0,32.0,1024.0]","[2.49069782966635,2.5461588132514037,2.823653486792474]",1
0,1,2299990.0,16,1024.0,"[2299990.0,16.0,1024.0]","[3.616550673460254,1.2730794066257018,2.823653486792474]",1
1,1,2492990.0,16,512.0,"[2492990.0,16.0,512.0]","[3.9200277668292816,1.2730794066257018,1.411826743396237]",1
2,1,1649990.0,16,512.0,"[1649990.0,16.0,512.0]","[2.59447756107752,1.2730794066257018,1.411826743396237]",0
2,1,1975990.0,16,1024.0,"[1975990.0,16.0,1024.0]","[3.1070865374417833,1.2730794066257018,2.823653486792474]",1
2,1,1404990.0,16,512.0,"[1404990.0,16.0,512.0]","[2.2092346187178737,1.2730794066257018,1.411826743396237]",0
1,1,429990.0,4,256.0,"[429990.0,4.0,256.0]","[0.6761249501437722,0.31826985165642546,0.7059133716981185]",0
0,1,1056990.0,8,512.0,"[1056990.0,8.0,512.0]","[1.6620323985498868,0.6365397033128509,1.411826743396237]",0
0,1,535490.0,4,1024.0,"[535490.0,4.0,1024.0]","[0.8420152783843545,0.31826985165642546,2.823653486792474]",0
0,1,637990.0,8,1024.0,"[637990.0,8.0,1024.0]","[1.0031883461062472,0.6365397033128509,2.823653486792474]",0
3,1,686990.0,8,256.0,"[686990.0,8.0,256.0]","[1.0802369345781764,0.6365397033128509,0.7059133716981185]",0
3,1,789990.0,8,1024.0,"[789990.0,8.0,1024.0]","[1.2421962123865173,0.6365397033128509,2.823653486792474]",0
3,1,985990.0,8,256.0,"[985990.0,8.0,256.0]","[1.550390566274234,0.6365397033128509,0.7059133716981185]",0
3,1,1258990.0,8,256.0,"[1258990.0,8.0,256.0]","[1.9796612734749826,0.6365397033128509,0.7059133716981185]",0
0,1,619990.0,8,1024.0,"[619990.0,8.0,1024.0]","[0.97488478299411,0.6365397033128509,2.823653486792474]",0
